Record ID,Business Name,Address,License Type,License Category,Expiration Date,Neighborhood,Council District,ZIP Code,Street Number,Street Prefix,Street Name,Street Type,Parcel ID,Address ID,Longitude,Latitude,ObjectId,x,y
BUS2025-00240,HZ DETROIT HOLDINGS 1 LLC,20601 Glendale St,Medical Marijuana Facility License,ServiceOperator,2025-09-30,Brightmoor,1.0,48223,20601,,Glendale,St,22104696-700,113106,-83.243304,42.381099,1663,-9266602.21322967,5218238.28143522
BUS2025-00246,Metropolis Michigan LLC,6540 Cass Ave,Parking Lot License,LPTV,2026-01-31,New Center,5.0,48202,6540,,Cass,Ave,02002152-3,411383,-83.073951,42.369084,1664,-9247749.92350536,5216427.78186158
BUS2025-00247,Metropolis Michigan,1501 Washington Blvd,Parking Lot License,LPTV,2026-01-31,Downtown,6.0,,1501,,Washington,Blvd,02000315-7,545201,-83.0517165,42.335352,1665,-9245274.79028732,5211346.67131663
BUS2025-00263,"VHMM, INC.",410 W McNichols Rd,Restaurant License,FoodServices,2025-05-31,Palmer Park,2.0,48203,410,W,McNichols,Rd,02002666.,275718,-83.109348,42.417954,1666,-9251690.29952097,5223793.99866946
BUS2025-00273,,7414 Woodward Ave,Restaurant License,FoodServices,2025-05-31,North End,5.0,48202,7414,,Woodward,Ave,01004295.,5118,-83.073393,42.371451,1667,-9247687.8072295,5216784.42966282
BUS2024-00219,"STEPTINA, INC.",731 Saint Antoine St,Restaurant MLCC License,FoodServices,2026-05-31,Downtown,5.0,48226,731,,Saint Antoine,St,03003407-15,348130,-83.040435,42.334326,1668,-9244018.93945193,5211192.16585095
BUS2024-00249,Poons Kitchen LLC,10625 W McNichols Rd,Restaurant License,FoodServices,2025-05-31,Fitzgerald/Marygrove,2.0,48221,10625,W,McNichols,Rd,16008050-2,94935,-83.1675015,42.416487,1669,-9258163.91752882,5223572.79296892
BUS2024-00272,ANTON'S PLACE,18801 Conant St,Restaurant License,FoodServices,2025-05-31,Northeast Central District,3.0,48234,18801,,Conant,St,09008637-9,352626,-83.0725245,42.430743,1670,-9247591.12625174,5225722.64307603
BUS2024-00299,HOLY BOWLY MIDTOWN,4750 Woodward Ave,Restaurant License,FoodServices,2025-05-31,Midtown,6.0,48201,4750,,Woodward,Ave,01004224-5,543896,-83.0630655,42.355683,1671,-9246538.15518833,5214408.83913522
BUS2024-00303,FAMILY DOLLAR STORES,14309 Livernois Ave,Retailer License,Retail,2025-08-31,Davison-Schoolcraft,7.0,48238,14309,,Livernois,Ave,16017995.001L,548169,-83.141154,42.392763,1672,-9255230.92724514,5219996.22145747
BUS2024-00313,LTD DELI INC,150 W Jefferson Ave,Retailer License,Retail,2025-08-31,Downtown,6.0,48226,150,W,Jefferson,Ave,02000095-118,289926,-83.046645,42.328422,1673,-9244710.23348976,5210303.13074722
BUS2024-00334,FAMILY LIQUOR LLC,22000 W McNichols Rd,Retailer License,Retail,2025-08-31,Oak Grove District 1,1.0,48219,22000,W,McNichols,Rd,22013570-1,353212,-83.2578165,42.415083,1674,-9268217.73733981,5223361.09174577
BUS2024-00361,Nakarada Detroit LLC,4152 Woodward Ave,Restaurant License,FoodServices,2025-05-31,Midtown,6.0,48201,4152,,Woodward,Ave,01004210.,349207,-83.0602845,42.351615,1675,-9246228.57568443,5213796.05520485
BUS2024-00363,UNIVERSAL LIQUOR SHOPPE,19526 Grand River Ave,Retailer License,Retail,2025-08-31,North Rosedale Park,1.0,48223,19526,,Grand River,Ave,22007992-3,123667,-83.234295,42.407433,1676,-9265599.33593712,5222207.67474727
BUS2024-00365,"All Seasons Auto Service, Inc.",19545 Van Dyke St,Second Hand Store License,SecondHandSales,2025-10-31,Nortown,3.0,48234,19545,,Van Dyke,St,15005257-61,262833,-83.024856,42.438609,1677,-9242284.69310487,5226909.07020762
BUS2024-00370,detroit one seven mile coney island llc,5 W Seven Mile,Restaurant License,FoodServices,2025-05-31,Grixdale Farms,2.0,48203,5,W,Seven Mile,,01008929.,63016,-83.102589,42.432147,1678,-9250937.8910827,5225934.39718469
BUS2024-00384,A & A DELI INC,1201 E Warren Ave,Restaurant License,FoodServices,2026-05-31,Poletown East,5.0,,1201,E,Warren,Ave,05002042-250,545288,-83.053413,42.363702,1679,-9245463.64380345,5215616.89885408
BUS2024-00450,M & J FINANCIAL LLC,4800 E Seven Mile,Second Hand Store License,SecondHandSales,2025-10-31,Krainz Woods,3.0,48234,4800,E,Seven Mile,,13008244-7,349342,-83.05497,42.432993,1680,-9245636.96825061,5226061.99489939
BUS2024-00492,"SCOTTY & ANDY, INC",7250 W Lafayette Blvd,Retailer License,Retail,2025-08-31,Central Southwest,6.0,48209,7250,W,Lafayette,Blvd,18009254.,347558,-83.1160845,42.304995,1681,-9252440.2032707,5206776.27245426
BUS2024-00496,luxe parking management llc lic plate-120,120 W Montcalm St,Parking Lot License,LPTV,2026-01-31,Downtown,6.0,48201,120,W,Montcalm,St,02000468.,488121,-83.054601,42.338124,1682,-9245595.89135851,5211764.11974155
BUS2024-00507,"LDV HOSPITALITY, LLC",17546 Woodward Ave,Restaurant MLCC License,FoodServices,2025-05-31,Grixdale Farms,2.0,48203,17546,,Woodward,Ave,01009706.,211346,-83.1065625,42.420231,1683,-9251380.21907936,5224137.35273694
BUS2024-00526,"RIVERSIDE EXOTICS, LLC",4473 W Jefferson Ave,Medical Marijuana Facility License,ServiceOperator,2025-09-30,Delray,6.0,48209,4473,W,Jefferson,Ave,16000001.,4229,-83.0874015,42.305526,1684,-9249247.22631628,5206856.1982294
BUS2024-00527,"RIVERSIDE EXOTICS, LLC",4473 W Jefferson Ave,Medical Marijuana Facility License,ServiceOperator,2025-09-30,Delray,6.0,48209,4473,W,Jefferson,Ave,16000001.,4229,-83.0874015,42.305526,1685,-9249247.22631628,5206856.1982294
BUS2024-00537,D & G REAL ESTATE HOLDINGS LLC,12500 E Jefferson Ave,Restaurant License,FoodServices,2025-05-31,Jefferson Chalmers,4.0,48215,12500,E,Jefferson,Ave,21000396-9,331937,-82.9582695,42.36984,1686,-9234872.31783116,5216541.69072516
BUS2024-00552,M & M SUNDRIES,400 Monroe St,Retailer License,Retail,2025-08-31,Greektown,5.0,48226,400,,Monroe,St,01000159-60,12069,-83.043045,42.334416,1687,-9244309.4833229,5211205.71886112
BUS2024-00570,SAHARI ENTERPRISE INC,13001 Harper Ave,Gas Station License,GasStation,2025-08-31,Outer Drive-Hayes,4.0,48213,13001,,Harper,Ave,21004296-302,247288,-82.973079,42.402546,1688,-9236520.90383006,5221470.91845788
BUS2024-00572,6113 LIVERNOIS AVE DETROIT MI 48210,6113 Livernois Ave,Second Hand Store License,SecondHandSales,2025-10-31,Midwest,6.0,48210,6113,,Livernois,Ave,18006947.,215837,-83.1316185,42.345315,1689,-9254169.44024068,5212847.13180869
BUS2024-00574,SMOKER ZONE HOOKAH LLC,4212 E Seven Mile,Retailer License,Retail,2025-08-31,Krainz Woods,3.0,48234,4212,E,Seven Mile,,13008306.,450551,-83.0616525,42.43293,1690,-9246380.86074784,5226052.49288256
BUS2024-00594,HALO Bar and Lounge LLC,8070 Greenfield,Cabaret ABC or Bar Class C License,NightClub,2025-05-31,Fiskhorn,7.0,48228,8070,,Greenfield,,22049479-84,215938,-83.196333,42.352074,1691,-9261373.42542762,5213865.1947694
BUS2024-00600,HARPER TIRE AND AUTO REPAIR LLC,17001 Harper Ave,Second Hand Store License,SecondHandSales,2025-10-31,East English Village,4.0,48224,17001,,Harper,Ave,21004642.,352214,-82.9375155,42.416316,1692,-9232561.99311923,5223547.00859211
BUS2024-00607,ALM FUEL INC,17783 Grand River Ave,Gas Station License,GasStation,2025-08-31,Grandmont,1.0,,17783,,Grand River,Ave,22007220-4,545440,-83.2176405,42.400125,1693,-9263745.3654777,5221105.95363368
BUS2024-00629,DETROIT COMPLETE AUTO REPAIR,20650 Grand River Ave,Second Hand Store License,SecondHandSales,2025-10-31,McNichols Evergreen,1.0,48219,20650,,Grand River,Ave,22007897-902,119077,-83.2447125,42.41169,1694,-9266759.00673246,5222849.5000223
BUS2024-00652,Metropolis Michigan LLC,1265 Washington Blvd,Valet Parking License,LPTV,2026-01-31,Downtown,6.0,48226,1265,,Washington,Blvd,02000298-9,348294,-83.0515905,42.333498,1695,-9245260.76403148,5211067.47906738
BUS2024-00668,PATTON FUEL MART INC,20545 W Seven Mile,Gas Station License,GasStation,2025-08-31,Holcomb Community,1.0,48219,20545,W,Seven Mile,,22016576-82,103469,-83.2449285,42.429087,1696,-9266783.05174247,5225472.88791624
BUS2024-00686,MAJESTIC AUTO SALES,14007 Schaefer Hwy,Second Hand Store License,SecondHandSales,2025-10-31,Grand River-I96,7.0,48227,14007,,Schaefer,Hwy,22030899-904,351333,-83.179098,42.389235,1697,-9259454.8340038,5219464.4644
BUS2025-00011,DETROIT MOTOWN BEVERAGE,15801 E Warren Ave,Retailer License,Retail,2025-08-31,Morningside,4.0,48224,15801,E,Warren,Ave,21002844.,316703,-82.944693,42.400899,1698,-9233360.9887644,5221222.63230631
BUS2025-00050,M.A.S. DETROIT CORP,241 Madison St,Retailer License,Retail,2025-08-31,Downtown,6.0,48226,241,,Madison,St,01000275.,22116,-83.047376397554,42.337735617691,1699,-9244791.65229304,5211705.63032746
BUS2025-00051,LA TERRAZA INC,8445 W Vernor Hwy,Cabaret ABC or Bar Class C License,NightClub,2025-05-31,Springwells,6.0,48209,8445,W,Vernor,Hwy,20004228-32,350177,-83.130729395491,42.309781886781,1700,-9254070.46557948,5207496.81589955
BUS2025-00052,AC DETROIT HOLDINGS LLC,3424 Woodward Ave,Hotel Class B License,Lodging,2025-06-30,Brush Park,6.0,48201,3424,,Woodward,Ave,01004182-3,227990,-83.056486771934,42.346284069282,1701,-9245805.81452996,5212993.08951076
BUS2025-00077,JP Avalon,441 W Canfield St,Restaurant MLCC License,FoodServices,2025-05-31,Midtown,6.0,48201,441,W,Canfield,St,02000890.,329189,-83.065592787725,42.350914190687,1702,-9246819.49157096,5213690.49266958
BUS2025-00086,BROTHERS FUEL 3 LLC,15464 Livernois Ave,Gas Station License,GasStation,2025-08-31,Pilgrim Village,2.0,48238,15464,,Livernois,Ave,12013177-89,28708,-83.139957284154,42.405778021741,1703,-9255097.70944654,5221958.16644978
BUS2025-00106,STARBUCKS COFFEE,1327 W 8 Mile Rd,Restaurant License,FoodServices,2025-05-31,State Fair,2.0,48203,1327,W,8 Mile,Rd,01008224.003,348317,-83.120989121087,42.446015641301,1704,-9252986.18319264,5228026.34851112
BUS2025-00121,METRO VALET PARKING SOLUTION LLC,300 W Fort St,Parking Lot License,LPTV,2026-01-31,Downtown,6.0,48226,300,W,Fort,St,02000185-6,536117,-83.050451214914,42.329879678939,1705,-9245133.93939584,5210522.62294619
BUS2025-00122,KERCHEVAL MINI STORE LLC,7353 Kercheval St,Gas Station License,GasStation,2025-08-31,Islandview,5.0,48214,7353,,Kercheval,St,17000152.,282735,-83.005275606646,42.356763962822,1706,-9240105.01368716,5214571.67683971
BUS2025-00123,MADINA PIZZA & BURGER LLC,11608 Conant St,Restaurant License,FoodServices,2025-05-31,Buffalo Charles,3.0,48212,11608,,Conant,St,13024899.,276589,-83.05416448184,42.405038695971,1707,-9245547.29837922,5221846.70613726
BUS2025-00133,2055 GRATIOT,2055 Gratiot Ave,Hall License,TheatreHallStadiumArena,2025-05-31,Eastern Market,5.0,48207,2055,,Gratiot,Ave,09001319.,348604,-83.034666414854,42.349451841949,1708,-9243376.78349088,5213470.22364477
BUS2025-00173,"GREEN SQUARE HOLDINGS, LLC",154 W Larned St,Medical Marijuana Facility License,ServiceOperator,2025-09-30,Downtown,6.0,48226,154,W,Larned,St,02000140.,462133,-83.047318310965,42.328807591614,1709,-9244785.18612353,5210361.19128975
BUS2025-00201,HENDERSON AUTOMOTIVE LLC,7765 W Eight Mile,Second Hand Store License,SecondHandSales,2025-10-31,Garden Homes,2.0,48221,7765,W,Eight Mile,,16009357-8,349972,-83.150559,42.445521,1710,-9256277.88705605,5227951.72865885
BUS2025-00219,U of D,16126 Livernois Ave,Restaurant License,FoodServices,2025-05-31,Martin Park,2.0,48221,16126,,Livernois,Ave,12013232.,28578,-83.140227,42.410376,1711,-9255127.73407717,5222651.38440187
BUS2025-00236,"OLYMPIA ARENAS, INC.",2301 Woodward Ave,Restaurant MLCC License,FoodServices,2025-05-31,Downtown,6.0,48201,2301,,Woodward,Ave,02001859-60,23005,-83.05272,42.33897,1712,-9245386.49939633,5211891.52649732
BUS2025-00245,SAFEWAY ACQUISITION COMPANY LLC,12800 W McNichols Rd,Gas Station License,GasStation,2025-08-31,Schulze,2.0,48235,12800,W,McNichols,Rd,22014152-9,351040,-83.1714795,42.416991,1713,-9258606.74646319,5223648.78943588
BUS2025-00248,Metropolis Michigan,1702 W Fort St,Parking Lot License,LPTV,2026-01-31,Corktown,6.0,48216,1702,W,Fort,St,08000048.,245292,-83.065086,42.323562,1714,-9246763.07621948,5209571.36568243
BUS2025-00257,,10225 Livernois Ave,Restaurant MLCC License,FoodServices,2025-05-31,Oakman Blvd Community,7.0,48204,10225,,Livernois,Ave,16018192-7,554311,-83.139237,42.370317,1715,-9255017.52778129,5216613.56249925
BUS2025-00272,PRESSURE 313 SMOKE SHOP LLC,9623 Gratiot Ave,Retailer License,Retail,2025-08-31,Airport Sub,3.0,48213,9623,,Gratiot,Ave,19001721-8,281868,-83.0063115,42.392331,1716,-9240220.32880785,5219931.10674248
BUS2025-00278,"GIOVANNI'S RISTORANTE, INC",330 Oakwood Blvd,Restaurant MLCC License,FoodServices,2025-05-31,Oakwood Heights,6.0,48217,330,,Oakwood,Blvd,20016176-7,7491,-83.146302,42.290226,1717,-9255803.99998374,5204553.52222565
BUS2025-00282,DOMINOS,13250 Gratiot Ave,Restaurant License,FoodServices,2026-05-31,Mapleridge,4.0,48205,13250,,Gratiot,Ave,21028664.,139286,-82.984797,42.42366,1718,-9237825.34562318,5224654.44306197
BUS2024-00244,TAYLOR MOTOR GROUP INC,8600 Gratiot Ave,Second Hand Store License,SecondHandSales,2025-10-31,Pingree Park,5.0,48213,8600,,Gratiot,Ave,17000627.,540460,-83.010618,42.384339,1719,-9240699.72619495,5218726.56534537
BUS2024-00251,Heavenly Chicken & Waffles,10625 W McNichols Rd,Restaurant License,FoodServices,2025-05-31,Fitzgerald/Marygrove,2.0,48221,10625,W,McNichols,Rd,16008050-2,94935,-83.1675015,42.416487,1720,-9258163.91752882,5223572.79296892
BUS2024-00269,ALBA COFFEE LLC,2120 Michigan Ave,Restaurant License,FoodServices,2025-05-31,Corktown,6.0,48216,2120,,Michigan,Ave,10000295.,239161,-83.0756745,42.331635,1721,-9247941.78264774,5210786.939806
BUS2024-00279,IN HARMONY CAFE SWEETS AND MORE,12041 Dexter Ave,Restaurant License,FoodServices,2025-05-31,Nardin Park,7.0,48206,12041,,Dexter,Ave,14006231-2,76993,-83.125701,42.381414,1722,-9253510.70715391,5218285.75237626
BUS2024-00281,Buddy's Holding Company LLC,17125 Conant St,Restaurant License,FoodServices,2025-05-31,Cadillac Heights,3.0,48212,17125,,Conant,St,09008774-8,290970,-83.0641185,42.418944,1723,-9246655.37461214,5223943.28151462
BUS2024-00287,IN & OUT 422 INC,7735 E Seven Mile,Retailer License,Retail,2025-08-31,Nortown,3.0,48234,7735,E,Seven Mile,,15005034-6,548982,-83.0248155,42.43419,1724,-9242280.18466549,5226242.53503401
BUS2024-00290,DETROIT ATHLETIC CLUB,241 Madison St,Retailer License,Retail,2025-08-31,Downtown,6.0,48226,241,,Madison,St,01000275.,22116,-83.0473785,42.337737,1725,-9244791.88633625,5211705.83849913
BUS2024-00327,corktown fuels inc.,1715 Michigan Ave,Restaurant License,FoodServices,2025-05-31,Corktown,6.0,48216,1715,,Michigan,Ave,08000512.002L,238971,-83.0696085,42.331149,1726,-9247266.51861659,5210713.75701746
BUS2024-00331,8 MILE AUTO CENTER LLC,7141 W Eight Mile,Second Hand Store License,SecondHandSales,2025-10-31,Garden Homes,2.0,48221,7141,W,Eight Mile,,16009320-2,349781,-83.144781,42.445728,1727,-9255634.68303825,5227982.95588134
BUS2024-00350,ADEN AUTO DEALER LLC,5303 Livernois Ave,Second Hand Store License,SecondHandSales,2025-10-31,Claytown,6.0,48210,5303,,Livernois,Ave,18006994-8,349446,-83.1263085,42.338475,1728,-9253578.33374457,5211816.97978323
BUS2024-00352,PARK RITE WAYNE LLC,3110 Cass Ave,Parking Lot License,LPTV,2026-01-31,Midtown,6.0,48201,3110,,Cass,Ave,02002068.,371503,-83.0589975,42.343164,1729,-9246085.30749978,5212523.1640259
BUS2024-00366,KAM PRO AUTO SALES LLC,9960 Freeland St,Second Hand Store License,SecondHandSales,2025-10-31,Plymouth-Hubbell,7.0,48227,9960,,Freeland,St,22035438.007L,540734,-83.183526,42.369003,1730,-9259947.75670903,5216415.5774218
BUS2024-00379,"Yaldo Family, LLC",10520 E Jefferson Ave,Retailer License,Retail,2025-08-31,Marina District,5.0,48214,10520,E,Jefferson,Ave,21000485-0,337875,-82.977507,42.36318,1731,-9237013.82653529,5215538.2550338
BUS2024-00390,M TWO FUELS LLC,9645 E Jefferson Ave,Gas Station License,GasStation,2025-08-31,East Village,5.0,48214,9645,E,Jefferson,Ave,19000048-50,333191,-82.983321,42.360444,1732,-9237661.03805477,5215126.06362846
BUS2024-00415,BUCHAREST GRILL,436 W Columbia St,Restaurant MLCC License,FoodServices,2025-05-31,Downtown,6.0,48201,436,W,Columbia,St,02000438.,347956,-83.0567385,42.336981,1733,-9245833.83677008,5211591.98780445
BUS2024-00423,L.J'S SWEETHEART BAR,2114 Michigan Ave,Restaurant MLCC License,FoodServices,2025-05-31,Corktown,6.0,48216,2114,,Michigan,Ave,10000296-7,348614,-83.075526,42.331626,1734,-9247925.25170336,5210785.58456404
BUS2024-00427,Metropolis Michigan LLC,801 W Lafayette Blvd,Parking Lot License,LPTV,2026-01-31,Downtown,6.0,48226,801,W,Lafayette,Blvd,04000120-1,348146,-83.0551365,42.328206,1735,-9245655.50294583,5210270.60665499
BUS2024-00461,GLOBAL VALET,615 Griswold St,Valet Parking License,LPTV,2026-01-31,Downtown,6.0,48226,615,,Griswold,St,02002015.,288880,-83.0470455,42.329952,1736,-9244754.81694582,5210533.51293118
BUS2024-00472,"7 POINTE LEAF, LLC",9090 Roselawn St,Medical Marijuana Facility License,ServiceOperator,2025-09-30,Barton-McFarland,6.0,48204,9090,,Roselawn,St,18014147.005,498648,-83.1491865,42.362262,1737,-9256125.10105494,5215399.9519693
BUS2024-00481,Suite 100 Hospitality Group LLC,15789 Schaefer Hwy,Cabaret ABC or Bar Class C License,NightClub,2026-05-31,Bethune Community,2.0,48227,15789,,Schaefer,Hwy,22030747.,87528,-83.1795705,42.407361,1738,-9259507.4324632,5222196.81972608
BUS2024-00484,The Real Nitty's Inc,1247 N Green St,Cabaret ABC or Bar Class C License,NightClub,2025-05-31,Central Southwest,6.0,48209,1247,N,Green,St,18009078.,220179,-83.116269,42.306552,1739,-9252460.74171675,5207010.63299279
BUS2024-00495,WOODWWARD HOSPITALITY LLC,20266 Woodward Ave,Hotel License,Lodging,2025-06-30,State Fair,2.0,48203,20266,,Woodward,Ave,01009846-51,50675,-83.1225015,42.443766,1740,-9253154.54044312,5227686.98026607
BUS2024-00510,"AZOOZ AUTO SALES, INC.",16600 Joy Rd,Second Hand Store License,SecondHandSales,2025-10-31,Joy Community,7.0,48228,16600,,Joy,Rd,22002984-8,216132,-83.2094505,42.358302,1741,-9262833.6588481,5214803.3736727
BUS2024-00524,Whetstone Quick Lube LLC,14070 E Eight Mile,Second Hand Store License,SecondHandSales,2025-10-31,Mohican Regent,3.0,48205,14070,E,Eight Mile,,21028190-6,181728,-82.9785015,42.449193,1742,-9237124.53376889,5228505.68775199
BUS2024-00535,"BPB1, LLC",11302 E Eight Mile,Medical Marijuana Facility License,ServiceOperator,2025-09-30,Conner Creek,3.0,48205,11302,E,Eight Mile,,17005735.004L,513042,-83.0098125,42.445881,1743,-9240610.05834511,5228006.03693819
BUS2024-00544,T & T AUTO LLC,9727 Chalmers St,Second Hand Store License,SecondHandSales,2025-10-31,Outer Drive-Hayes,4.0,48213,9727,,Chalmers,St,21055855-7,350470,-82.968516,42.410439,1744,-9236012.95299357,5222660.88300127
BUS2024-00550,,1704 E Grand Blvd,Restaurant License,FoodServices,2025-05-31,Poletown East,5.0,48211,1704,E,Grand,Blvd,13003617-9,549352,-83.0323215,42.377031,1745,-9243115.74876338,5217625.24953544
BUS2024-00556,"HAYES LIQUOR BASKET, INC.",17255 Mack Ave,Retailer License,Retail,2025-08-31,Cornerstone Village,4.0,48224,17255,,Mack,Ave,21001533.,333534,-82.920735,42.397209,1746,-9230693.99640398,5220666.38644304
BUS2024-00562,AIB ENTERPRISE LLC,615 Griswold St,Retailer License,Retail,2025-08-31,Downtown,6.0,48226,615,,Griswold,St,02002015.,288880,-83.0470455,42.329952,1747,-9244754.81694582,5210533.51293118
BUS2024-00564,BURT'S AUTO REPAIR INC,18948 W Warren Ave,Second Hand Store License,SecondHandSales,2025-10-31,Warrendale,7.0,48228,18948,W,Warren,Ave,22000668-70,215438,-83.225403,42.34365,1748,-9264609.48302498,5212596.36079837
BUS2024-00568,DSY CORKTOWN LLC,474 Peterboro St,Cabaret ABC or Bar Class C License,NightClub,2025-05-31,Midtown,6.0,48201,474,,Peterboro,St,,347598,-83.0614995,42.344118,1749,-9246363.82886575,5212666.84711404
BUS2024-00580,HAMMER & NAIL LLC,3800 Woodward Ave,Restaurant MLCC License,FoodServices,2025-05-31,Midtown,6.0,48201,3800,,Woodward,Ave,01004199-201,232306,-83.058723,42.349527,1750,-9246054.75029956,5213481.54434242
BUS2024-00601,JP MAKES AND BAKES,6513 Woodward Ave,Restaurant License,FoodServices,2025-05-31,New Center,5.0,48202,6513,,Woodward,Ave,02001746.,5058,-83.073042,42.369291,1751,-9247648.73408823,5216458.97105698
BUS2024-00615,CORKTOWN BODEGA INC,1611 Michigan Ave,Restaurant License,FoodServices,2025-05-31,Corktown,6.0,48216,1611,,Michigan,Ave,08000510-1,505664,-83.068812,42.330969,1752,-9247177.85264217,5210686.65242446
BUS2024-00616,HAKIM FUEL INC,10736 E Jefferson Ave,Gas Station License,GasStation,2025-08-31,Marina District,5.0,48214,10736,E,Jefferson,Ave,21000474-7,338189,-82.9755225,42.364143,1753,-9236792.91300581,5215683.33983212
